version,tstamp,name,mean,stddev,median,user,system,min,max,recs_per_sec
2.0.0,2025-01-07-17,enum_uuid7,1.9124194860000001,0.07335352631405144,1.892201875,0.9965609999999999,0.9139953333333333,1.8512950410000002,1.993761542,523013
2.0.0,2025-01-07-17,excel,10.727653083666667,0.08218831109630516,10.688669459,10.931494999999998,0.6029136666666667,10.67221075,10.822079042,93214
2.0.0,2025-01-07-17,excel_error_format_formula,19.247592222333335,0.03755289268689898,19.253399459,19.40382166666667,0.6449796666666666,19.207474,19.281903208,51953
2.0.0,2025-01-07-17,excel_j1,11.202007611333334,0.034024638930204416,11.207996125,10.729073666666665,0.46577599999999997,11.165386292,11.232640417,89270
2.0.0,2025-01-07-17,excel_metadata,10.323936250000001,0.47519443487894064,10.063836792,9.965991333333333,0.3547013333333333,10.035571167,10.872400791,96862
2.0.0,2025-01-07-17,excel_metadata_short,0.0075569443333333335,0.000034167922812680986,0.007552375,0.00496,0.0019093333333333334,0.007525291000000001,0.0075931670000000005,125000000
2.0.0,2025-01-07-17,excel_trim,11.367101333333332,0.8809818111640623,10.867160167,12.864682,0.5667056666666667,10.849821583,12.38432225,87974
2.0.0,2025-01-07-17,excel_trim_j1,12.739327027666667,0.23934894844831425,12.742599833,12.094763,0.47990266666666664,12.498358459,12.977022791,78499
2.0.0,2025-01-07-17,exclude,0.560697639,0.00021695079502738452,0.560794542,0.5220903333333333,0.037471,0.560449125,0.5608492500000001,1782531
2.0.0,2025-01-07-17,exclude_casei,0.5665835136666667,0.0019909821352313375,0.565493291,0.5269263333333333,0.038488666666666664,0.5653757500000001,0.5688815,1763668
2.0.0,2025-01-07-17,exclude_casei_index,0.5818140416666667,0.000491920754768847,0.58154125,0.5409436666666666,0.03936166666666666,0.5815189580000001,0.5823819170000001,1718213
2.0.0,2025-01-07-17,exclude_index,0.5777521946666667,0.002439160101535254,0.57655325,0.5356406666666667,0.04047599999999999,0.576144542,0.580558792,1730104
2.0.0,2025-01-07-17,exclude_multi,0.861379125,0.000998744907684151,0.860866,0.8224613333333334,0.03777099999999999,0.86074125,0.862530125,1161440
2.0.0,2025-01-07-17,exclude_multi_casei,0.8793145416666667,0.00201684461423587,0.878465833,0.83949,0.038628666666666665,0.8778607500000001,0.881617042,1137656
2.0.0,2025-01-07-17,exclude_multi_casei_index,0.904308722,0.0009977114926054543,0.904611291,0.8633346666666667,0.039335333333333326,0.90319475,0.905120125,1106195
2.0.0,2025-01-07-17,exclude_multi_index,0.8869885000000001,0.0020726548228995998,0.886164833,0.8445386666666667,0.040776,0.885454292,0.889346375,1127396
2.0.0,2025-01-07-17,explode,1.5363360696666666,0.0016084283326664875,1.536089834,1.492002,0.043103999999999996,1.534864958,1.538053417,651042
2.0.0,2025-01-07-17,extdedup,0.9903214029999999,0.0010327472740109275,0.990113,0.9111556666666667,0.07640766666666667,0.9894087500000001,0.991442459,1010101
2.0.0,2025-01-07-17,extdedup_csv,1.1872047920000002,0.024196240473318097,1.174430209,1.136623,0.048895333333333325,1.172073125,1.215111042,842460
2.0.0,2025-01-07-17,extsort,0.7663505136666667,0.010393917227749584,0.7607047910000001,1.3557856666666666,0.26369133333333333,0.7600012500000001,0.7783455,1305483
2.0.0,2025-01-07-17,extsort_csv,11.771850194333334,0.005894209221161968,11.77018925,2.769842666666667,9.635735333333335,11.766964667,11.778396666,84947
2.0.0,2025-01-07-17,fill,1.5733407223333333,0.0012052199474769268,1.5737017500000001,1.531328,0.04076833333333333,1.57199625,1.5743241669999999,635728
2.0.0,2025-01-07-17,fixlengths,1.342747778,0.0025142756669590976,1.3414942920000001,1.2634123333333331,0.078193,1.341106667,1.345642375,744602
2.0.0,2025-01-07-17,flatten,5.604013666666667,0.0026393349843703575,5.6029045,5.553340333333334,0.049238000000000004,5.602109917,5.607026583,178444
2.0.0,2025-01-07-17,flatten_condensed,6.022749624666666,0.040020239497552575,6.005360041,5.972007333333333,0.049529,5.994365833,6.068523,166030
2.0.0,2025-01-07-17,fmt,0.9658420973333334,0.0024605356178284206,0.9644779590000001,0.9223689999999999,0.04221366666666667,0.964365792,0.9686825410000001,1035197
2.0.0,2025-01-07-17,fmt_no_crlf,0.9648675836666668,0.00035354443776182876,0.9648092500000001,0.9225973333333334,0.041064333333333335,0.9645468340000001,0.9652466670000001,1036269
2.0.0,2025-01-07-17,fmt_no_final_newline,0.9644822086666668,0.0010219027018128423,0.9649721670000001,0.9225543333333333,0.04079066666666666,0.963307584,0.9651668750000001,1037344
2.0.0,2025-01-07-17,foreach,0.007087139,0.00007691812506165247,0.007091792,0.004759,0.0016239999999999998,0.007008,0.0071616250000000005,142857143
2.0.0,2025-01-07-17,frequency,2.85124825,0.018794912377732523,2.857272292,3.7412086666666666,0.144786,2.830179875,2.866292583,350754
2.0.0,2025-01-07-17,frequency_ignorecase,3.8717743193333334,0.062408771091458586,3.845083375,4.763672666666667,0.15271766666666667,3.827149542,3.943090041,258264
2.0.0,2025-01-07-17,frequency_ignorecase_index,1.0952793753333332,0.04552806518684072,1.069585417,5.985633666666666,0.24478266666666668,1.068406459,1.14784625,913242
2.0.0,2025-01-07-17,frequency_index,0.985897278,0.05337589327730926,0.96511875,4.772541333333333,0.240178,0.946035417,1.046537667,1014199
2.0.0,2025-01-07-17,frequency_index_stats_mode_auto,1.0210222083333333,0.046535621305776015,1.047198583,4.8197779999999995,0.2502396666666667,0.967293375,1.048574667,979432
2.0.0,2025-01-07-17,frequency_index_stats_mode_force,0.9722390696666666,0.02774095843414231,0.96017825,4.758046,0.242814,0.95257,1.003968959,1028807
2.0.0,2025-01-07-17,frequency_index_stats_mode_none,1.0916025276666665,0.023758089322803204,1.078564208,5.179615000000001,0.281145,1.077218375,1.119025,915751
2.0.0,2025-01-07-17,frequency_j1,3.3719199583333332,0.01948474353309452,3.363218083,3.289820666666667,0.07866,3.3583025,3.394239292,296560
2.0.0,2025-01-07-17,frequency_j1_ignorecase,4.364404583,0.01318559736772166,4.359421416,4.281532333333334,0.079473,4.354436792,4.379355541,229148
2.0.0,2025-01-07-17,frequency_limit20,2.844592819666667,0.010416327608462726,2.849233708,3.697984,0.145114,2.832662667,2.851882084,351494
2.0.0,2025-01-07-17,frequency_limit20_index,0.9917285416666668,0.05683052859672779,0.9675473330000001,4.80931,0.24481699999999998,0.9509877080000001,1.056650584,1008065
2.0.0,2025-01-07-17,frequency_no_limit,4.699031041666667,0.04225491954264259,4.6787754580000005,5.596347999999999,0.17006966666666667,4.670717167,4.7476005,212811
2.0.0,2025-01-07-17,frequency_no_limit_index,2.515920680666667,0.04738311252610252,2.529517417,6.309804333333333,0.2647913333333333,2.463225625,2.555019,397456
2.0.0,2025-01-07-17,frequency_notrim,2.3765967776666668,0.0073359536178553685,2.3775995,3.293314,0.15089666666666665,2.368811041,2.383379792,420698
2.0.0,2025-01-07-17,frequency_notrim_index,0.9488584583333334,0.04658137255552251,0.9307982090000001,4.233745666666667,0.24400466666666665,0.914011541,1.001765625,1053741
2.0.0,2025-01-07-17,frequency_other_sorted,2.831982083,0.005487034506510821,2.834417333,3.7158413333333336,0.15231566666666665,2.825698916,2.83583,353107
2.0.0,2025-01-07-17,frequency_other_sorted_index,1.0081492643333334,0.06628999694053812,0.981698084,4.800245333333333,0.2544053333333333,0.9591686250000001,1.083581084,992063
2.0.0,2025-01-07-17,frequency_selregex,0.7904903609999999,0.0023536998963846452,0.7912484160000001,0.8732199999999999,0.04683933333333334,0.787851042,0.792371625,1265823
2.0.0,2025-01-07-17,frequency_selregex_ignorecase,1.0905920556666666,0.0038109789849914894,1.089802042,1.1639013333333332,0.05344333333333332,1.087238,1.094736125,916590
2.0.0,2025-01-07-17,frequency_sorted,2.6663443470000003,0.006231281890949657,2.669235375,3.4901389999999997,0.13603766666666664,2.659192666,2.670605,375094
2.0.0,2025-01-07-17,frequency_sorted_index,2.6701604166666666,0.01510586311944245,2.67108775,3.4809146666666666,0.13649999999999998,2.65461225,2.68478125,374532
2.0.0,2025-01-07-17,geocode_reverse,3.9758648613333336,0.008648847255436184,3.972472959,3.1678879999999996,10.744163333333333,3.969426084,3.985695541,251509
2.0.0,2025-01-07-17,geocode_reverse_batchall,1.260485083,0.046736968990882,1.279558666,0.3322023333333333,0.9446876666666667,1.207227666,1.294668917,793651
2.0.0,2025-01-07-17,geocode_suggest,4.474296958333333,0.021050344498283174,4.467058209,22.016090333333334,2.5413953333333335,4.457821125,4.498011541,223514
2.0.0,2025-01-07-17,geocode_suggest_batchall,1.295554389,0.005664170743428644,1.294871,0.343307,0.9689153333333334,1.290262917,1.30152925,771605
2.0.0,2025-01-07-17,index,0.53836825,0.004474712939612002,0.5396020410000001,0.4920853333333333,0.04418,0.533406084,0.542096625,1858736
2.0.0,2025-01-07-17,input,1.8384057083333332,0.01737938370889847,1.846809791,1.789797,0.04663799999999999,1.818421667,1.849985667,544070
2.0.0,2025-01-07-17,join,2.2687151803333334,0.015676093486035325,2.264235125,1.7099063333333333,0.5575416666666667,2.255766833,2.286143583,440723
2.0.0,2025-01-07-17,join_casei,2.295269541666667,0.019976744424492637,2.306104708,1.7257676666666668,0.568298,2.272216208,2.307487709,435730
2.0.0,2025-01-07-17,joinp,0.9025671523333334,0.003774861379714511,0.9020797500000001,2.98539,0.4272026666666666,0.8990596660000001,0.906562041,1107420
2.0.0,2025-01-07-17,joinp_streaming,0.9465351533333334,0.0018577975463694107,0.9463673340000001,2.8952226666666667,0.41545866666666664,0.9447669590000001,0.948471167,1055966
2.0.0,2025-01-07-17,json,19.500549708333335,0.5266321549442563,19.26942025,17.495322333333334,1.9615749999999998,19.129004792,20.103224083,51279
2.0.0,2025-01-07-17,jsonl,0.008191722333333333,0.00005483389556044066,0.008196666,0.0051723333333333335,0.002237333333333333,0.008134584,0.008243917,125000000
2.0.0,2025-01-07-17,jsonl_batchall,0.008105680666666669,0.00002321761823127733,0.008110667,0.005223666666666667,0.002079,0.008080375,0.008126000000000001,125000000
2.0.0,2025-01-07-17,jsonl_j1,0.008083944333333334,0.00009821357519372426,0.008123708,0.005136999999999999,0.002098333333333333,0.007972084,0.008156041000000001,125000000
2.0.0,2025-01-07-17,luau_filter,7.568220027333333,0.00917941447024595,7.566728375,7.026821666666667,0.5399653333333333,7.559877791,7.578053916,132135
2.0.0,2025-01-07-17,luau_filter_colidx,9.327388902666668,0.1662974487588339,9.389742959,8.77764,0.5452713333333333,9.138926083,9.453497666,107216
2.0.0,2025-01-07-17,luau_filter_no_globals,4.869350833333333,0.011543047222667122,4.873381792,4.354381,0.5136173333333333,4.856332833,4.878337875,205381
2.0.0,2025-01-07-17,luau_filter_no_globals_colidx,6.726588472333334,0.17079720612038424,6.702344291,6.061033666666667,0.643522,6.569208792,6.908212334,148655
2.0.0,2025-01-07-17,luau_filter_no_globals_colidx,6.158790014,0.0051447706180300385,6.161404334,5.659274666666666,0.4981623333333333,6.152863042,6.162102666,162364
2.0.0,2025-01-07-17,luau_filter_no_globals_no_colidx,4.668831666666667,0.007046509407978249,4.666841708,4.177219,0.4903016666666667,4.662994125,4.676659167,214179
2.0.0,2025-01-07-17,luau_multi,23.275470430333332,0.032771858425638005,23.263833,22.702104333333335,0.5718163333333334,23.250105458,23.312472833,42965
2.0.0,2025-01-07-17,luau_multi_colidx,24.30987320866667,0.05603176133294165,24.284185417,23.750017,0.5583029999999999,24.271290834,24.374143375,41135
2.0.0,2025-01-07-17,luau_multi_no_globals,20.123966277999997,0.03971138163080874,20.13993175,19.560959,0.5613619999999999,20.078756917,20.153210167,49692
2.0.0,2025-01-07-17,luau_multi_no_globals_colidx,21.831805360999997,0.3287886481037971,21.6864955,21.153208,0.6290166666666667,21.6007075,22.208213083,45804
2.0.0,2025-01-07-17,luau_script,32.944891319,0.15066584277040074,33.003999291,32.29868266666666,0.6428326666666667,32.773633833,33.057040833,30354
2.0.0,2025-01-07-17,luau_script_colidx,34.43871908333333,0.06337189890296588,34.426631,33.84546766666666,0.5917426666666666,34.382261875,34.507264375,29037
2.0.0,2025-01-07-17,luau_script_no_globals,30.428045819333335,0.2612549235912275,30.307644833,29.790976666666666,0.6354703333333332,30.24870125,30.727791375,32864
2.0.0,2025-01-07-17,luau_script_no_globals_colidx,31.816519166666666,0.09113704068047736,31.857566959,31.23969766666666,0.5751673333333333,31.712077041,31.8799135,31430
2.0.0,2025-01-07-17,partition,2.3802717779999996,0.024060614931381293,2.368755667,0.9485466666666666,1.4061303333333333,2.3641335420000003,2.407926125,420168
2.0.0,2025-01-07-17,pivotp_basic,0.007290819333333334,0.000024956498078322902,0.007277125000000001,0.004837,0.0016843333333333335,0.0072757080000000005,0.007319625000000001,142857143
2.0.0,2025-01-07-17,pivotp_dates,0.0073216113333333345,0.00004555463285257934,0.007330667000000001,0.0048449999999999995,0.0017089999999999998,0.007272209000000001,0.007361958,142857143
2.0.0,2025-01-07-17,pivotp_smart,0.0072600139999999995,0.00008331261303668221,0.007265709,0.004836,0.0016783333333333331,0.007174000000000001,0.007340333,142857143
2.0.0,2025-01-07-17,pseudo,1.6818632363333332,0.00229888816106272,1.6809997920000002,1.6319989999999998,0.048117,1.680121083,1.684468834,594530
2.0.0,2025-01-07-17,pseudo_formatstr,1.8959918196666667,0.005574478146904051,1.895823084,1.842644,0.051359999999999996,1.890503625,1.90164875,527426
2.0.0,2025-01-07-17,rename,0.9646190280000001,0.00034214506349936427,0.9647990000000001,0.9214346666666665,0.04184533333333334,0.9642244590000001,0.964833625,1036269
2.0.0,2025-01-07-17,replace,2.0737001803333333,0.005324051401910506,2.071776125,2.0291973333333333,0.043036,2.069605625,2.079718791,482160
2.0.0,2025-01-07-17,reverse,0.9740675833333334,0.0005945827624967974,0.9738611250000001,0.8659033333333332,0.10420800000000001,0.9736037500000001,0.9747378750000001,1026694
2.0.0,2025-01-07-17,reverse_index,6.179271736666666,0.09739784013476324,6.149387292,1.2260823333333333,4.951529333333333,6.100317584,6.288110334,161838
2.0.0,2025-01-07-17,safenames,0.966664597,0.0008845216505840849,0.966903625,0.9223336666666667,0.042868333333333335,0.965685125,0.967405041,1034126
2.0.0,2025-01-07-17,sample_10,0.5197512086666666,0.0009657101361678986,0.519717584,0.4796096666666667,0.038836666666666665,0.51880275,0.5207332920000001,1923077
2.0.0,2025-01-07-17,sample_1000,0.5192379583333334,0.002178852741610889,0.518810583,0.47765233333333335,0.04028566666666667,0.517304459,0.521598833,1926782
2.0.0,2025-01-07-17,sample_100000,0.6515743053333334,0.0005947887236627429,0.6517599580000001,0.6047293333333333,0.04514133333333333,0.650908833,0.652054125,1533742
2.0.0,2025-01-07-17,sample_100000_index,1.14752,0.014766538248795489,1.15414675,0.17779866666666666,0.9681339999999999,1.130600917,1.157812333,871080
2.0.0,2025-01-07-17,sample_100000_seeded,0.6612567779999999,0.010545748208234281,0.657418334,0.6136496666666665,0.04598,0.6531678750000001,0.673184125,1512859
2.0.0,2025-01-07-17,sample_100000_seeded_faster,0.6403499306666668,0.0004879081468989106,0.6405923330000001,0.593572,0.045086666666666664,0.6397882920000001,0.6406691670000001,1562500
2.0.0,2025-01-07-17,sample_100000_seeded_index,1.1439514306666667,0.016462689178764287,1.135811709,0.17909066666666665,0.9632379999999999,1.133144167,1.162898416,874126
2.0.0,2025-01-07-17,sample_100000_seeded_index_faster,1.144849403,0.021361640051195792,1.143736209,0.172791,0.9704703333333334,1.124066125,1.166745875,873362
2.0.0,2025-01-07-17,sample_100000_seeded_index_secure,1.1363391526666666,0.00959861613887382,1.1393535,0.17504333333333333,0.9597333333333333,1.125595166,1.1440687920000001,880282
2.0.0,2025-01-07-17,sample_100000_seeded_secure,0.6436828889999999,0.0011839708445426438,0.643884542,0.5975033333333334,0.044478666666666666,0.642411042,0.644753083,1552795
2.0.0,2025-01-07-17,sample_1000_index,0.031469167,0.00022558572071166113,0.031379084,0.01677133333333333,0.013103333333333333,0.031302542,0.031725875,32258065
2.0.0,2025-01-07-17,sample_10_index,0.018360486,0.00011305327709978137,0.018325583,0.014799333333333333,0.002513333333333333,0.018269,0.018486875,55555556
2.0.0,2025-01-07-17,sample_25pct_index,2.845334319666667,0.005352381092191245,2.843654792,0.42365499999999995,2.42006,2.841023125,2.851325042,351494
2.0.0,2025-01-07-17,sample_25pct_seeded_index,2.8328156666666664,0.0162656690966422,2.836930875,0.42435833333333334,2.406927,2.814887625,2.8466285,352983
2.0.0,2025-01-07-17,schema,7.834118431,0.03249110310544812,7.847255959,13.268548000000001,0.3310106666666666,7.797115709,7.857983625,127649
2.0.0,2025-01-07-17,schema_index,0.11168636100000001,0.0026910873806840637,0.112235792,1.027837,0.059151666666666665,0.108762958,0.11406033300000001,8928571
2.0.0,2025-01-07-17,search,0.5934659440000001,0.0026656958767321826,0.592844791,0.5495606666666667,0.042446000000000005,0.5911656660000001,0.596387375,1686341
2.0.0,2025-01-07-17,search_file,1.0496886946666668,0.0024715630643754776,1.048552834,1.005274,0.043015,1.04798925,1.052524,952381
2.0.0,2025-01-07-17,search_file_case_sensitive,0.9758480970000001,0.0020717902408214518,0.9752862080000001,0.9315636666666666,0.04286366666666666,0.9741152080000001,0.9781428750000001,1024590
2.0.0,2025-01-07-17,search_file_case_sensitive_unicode,0.9740603476666667,0.0008805601967982576,0.9743818750000001,0.9311796666666666,0.041485666666666664,0.973064209,0.9747349590000001,1026694
2.0.0,2025-01-07-17,search_file_flag,1.2253161666666668,0.0022692856313443095,1.224181958,1.1820449999999998,0.04190833333333333,1.223837584,1.2279289580000001,816327
2.0.0,2025-01-07-17,search_file_flag_matchonly,0.823571986,0.0011210783456636767,0.8238234160000001,0.7801309999999999,0.041965333333333334,0.822346542,0.824546,1213592
2.0.0,2025-01-07-17,search_file_literal,0.9231967223333334,0.0012771987566836602,0.92252325,0.8802933333333333,0.041507666666666665,0.9223972090000001,0.924669708,1083424
2.0.0,2025-01-07-17,search_file_unicode,1.07670225,0.003107450363463353,1.07726375,1.0339446666666665,0.04138933333333333,1.073352333,1.079490667,928505
2.0.0,2025-01-07-17,search_unicode,0.5914345136666667,0.0008083922824324901,0.591253833,0.5492,0.040932666666666666,0.59073175,0.5923179580000001,1692047
2.0.0,2025-01-07-17,searchset,1.1894328333333333,0.004932578772706907,1.192228375,1.156245,0.047121666666666666,1.1837374999999999,1.192332625,841043
2.0.0,2025-01-07-17,searchset_ignorecase,1.3815780273333333,0.0058476607481044015,1.378365958,1.349416,0.04620366666666667,1.3780404160000002,1.388327708,723589
2.0.0,2025-01-07-17,searchset_unicode,1.1810015696666667,0.0014745940984506067,1.180839209,1.1494793333333333,0.04504166666666667,1.179614875,1.182550625,846740
2.0.0,2025-01-07-17,select,0.49320641666666676,0.0009600040391625124,0.49342337500000005,0.4526936666666666,0.039114666666666666,0.49215650000000005,0.49403937500000006,2028398
2.0.0,2025-01-07-17,select_regex,0.5247199583333334,0.00023319172414201507,0.524730875,0.4834883333333333,0.039819999999999994,0.5244815,0.5249475,1904762
2.0.0,2025-01-07-17,slice_last_1k,0.508089653,0.0004761796186745172,0.508274792,0.468176,0.03856033333333333,0.507548709,0.5084454580000001,1968504
2.0.0,2025-01-07-17,slice_last_1k_index,0.008378430333333334,0.00011012847758111154,0.008320041,0.005673999999999999,0.0017949999999999997,0.008309792,0.008505458,125000000
2.0.0,2025-01-07-17,slice_last_1k_json,0.5143151389999999,0.0005875576078300809,0.514638916,0.474191,0.03885233333333333,0.513636917,0.5146695840000001,1945525
2.0.0,2025-01-07-17,slice_last_1k_json_index,0.011152611000000002,0.00005164839896840932,0.011132041,0.008378666666666666,0.001841,0.011114417000000001,0.011211375,90909091
2.0.0,2025-01-07-17,slice_one_middle,0.5080282220000001,0.0006306702147025796,0.5078637500000001,0.46734566666666666,0.039281333333333335,0.507496083,0.508724833,1968504
2.0.0,2025-01-07-17,slice_one_middle_index,0.007485861000000001,0.00003189848924322279,0.007479625,0.004819666666666666,0.00179,0.007457541000000001,0.007520417000000001,142857143
2.0.0,2025-01-07-17,snappy_compress,0.166961778,0.011497126786321055,0.16153741700000002,1.1351506666666664,0.11003666666666667,0.159180334,0.18016758300000002,5988024
2.0.0,2025-01-07-17,snappy_decompress,0.4916655833333334,0.0022932466274307134,0.491216458,0.4724169999999999,0.017822333333333332,0.489630125,0.49415016700000003,2032520
2.0.0,2025-01-07-17,snappy_validate,0.4762512636666667,0.00019006608340347048,0.47624991600000005,0.45781333333333335,0.017098666666666665,0.476061875,0.47644200000000003,2100840
2.0.0,2025-01-07-17,sort,1.250664861,0.003895016552334961,1.2499939580000001,2.1132686666666665,0.13364833333333334,1.247148875,1.25485175,799361
2.0.0,2025-01-07-17,sort_random_seeded,1.154943639,0.0055729097950342745,1.152768375,1.0461566666666666,0.105056,1.150786417,1.161276125,865801
2.0.0,2025-01-07-17,sort_random_seeded_faster,1.14999825,0.006134827182632372,1.14735775,1.0394426666666667,0.10537266666666667,1.145625792,1.1570112080000001,869565
2.0.0,2025-01-07-17,sort_random_seeded_secure,1.1739597363333332,0.008128341306402382,1.169631291,1.05955,0.109382,1.168911584,1.183336334,851789
2.0.0,2025-01-07-17,sortcheck_sorted,0.5027013889999999,0.000028496460148604888,0.5027121250000001,0.4611416666666666,0.04015633333333333,0.502669084,0.502722958,1988072
2.0.0,2025-01-07-17,sortcheck_unsorted,0.007193639333333335,0.0000645938024142669,0.007168834000000001,0.004776,0.001645,0.0071451250000000004,0.007266959000000001,142857143
2.0.0,2025-01-07-17,sortcheck_unsorted_all,0.5393145416666667,0.00245421145474416,0.539123083,0.49558933333333327,0.04229533333333333,0.536961667,0.5418588750000001,1855288
2.0.0,2025-01-07-17,split,0.9797494999999999,0.048540175803303595,0.978530125,0.8249986666666667,0.10330766666666667,0.9318305,1.028887875,1020408
2.0.0,2025-01-07-17,split_chunks,0.03841019466666667,0.00039885821360520376,0.038618125,0.040233333333333336,0.010246666666666666,0.037950334,0.038662125000000006,26315789
2.0.0,2025-01-07-17,split_chunks_index,0.260934125,0.032783354741434935,0.270636667,1.0482106666666666,0.22273833333333334,0.22439462500000001,0.28777108300000004,3831418
2.0.0,2025-01-07-17,split_chunks_index_j1,0.008261611333333335,0.00006197304615180185,0.008281708,0.0053029999999999996,0.0032083333333333334,0.008192084,0.008311042000000001,125000000
